residueCount,resolution,structureMolecularWeight,crystallizationTempK,densityMatthews,densityPercentSol,phValue
386,0.0017,44.94878,277.0,2.55,51.69,7.6
320,0.0018000000000000002,33.4765,291.0,2.26,45.48,7.5
1224,0.0027,145.39164000000002,293.0,2.13,42.37,6.15
704,0.0027,85.07605000000001,291.0,2.26,45.46,8.5
800,0.0024,92.83695,293.0,2.27,45.8,7.0
141,0.0011,15.63728,276.0,2.24,45.12,4.6
1032,0.0022,121.17183,294.0,2.31,46.86,6.5
1266,0.00296,135.0495,277.0,4.64,73.48,7.0
265,0.00215,29.93712,298.0,2.1,37.38,4.5
265,0.00215,29.93712,298.0,2.1,37.38,4.5
260,0.0017,29.35353,293.0,2.15,42.66,8.2
1088,0.0023,119.12271000000001,298.0,2.06,40.17,7.5
310,0.0024,35.82384,290.0,2.58,52.29,5.5
260,0.00165,29.35353,293.0,2.14,42.47,8.2
181,0.002,21.15088,298.0,2.13,42.2,4.6
776,0.0017,87.05084,298.0,2.48,50.38,6.8
3268,0.0027,372.98034,277.0,2.45,49.81,6.4
179,0.002,20.39751,298.0,3.3,62.7,7.5
928,0.0017,103.09248,298.0,2.35,47.72,6.5
221,0.00229,24.35203,295.0,2.26,45.57,5.4
246,0.0014,29.63115,277.0,2.31,46.65,8.5
401,0.0024,43.18792,298.0,2.71,54.64,8.5
1164,0.00204,129.89945,294.0,2.36,47.81,5.5
1248,0.00217,151.06010999999998,295.0,2.47,50.22,7.1
268,0.0024,30.397240000000004,289.0,2.9,57.2,4.4
260,0.0017,29.43453,293.0,2.15,42.73,8.2
1130,0.0015,121.90013,293.0,2.23,44.81,7.5
1584,0.0025,183.09503,294.0,2.41,49.01,5.6
768,0.0011,84.90926,298.0,2.3,47.0,5.7
144,0.0019,16.174680000000002,294.0,2.25,45.27,4.5
740,0.002,83.52412,298.0,2.56,51.9,8.5
567,0.0025,62.26468,277.0,2.06,40.31,7.0
1638,0.0026000000000000003,189.97172,273.0,2.41,48.99,5.5
234,0.0017,27.327540000000003,277.0,2.58,52.39,6.4
273,0.0032,30.94643,298.0,4.77,74.23,5.0
285,0.0021000000000000003,33.08739,293.0,2.49,50.55,6.0
2540,0.0038,293.24512,277.0,4.04,69.57,8.5
2540,0.0038,293.24512,277.0,4.04,69.57,8.5
2540,0.0038,293.24512,277.0,4.04,69.57,8.5
2260,0.0019,247.05177,277.0,2.11,41.84,7.0
303,0.0025,32.93667,296.0,2.55,51.67,8.0
352,0.0027,40.36425,291.0,3.34,63.23,6.5
760,0.0025,87.37669000000001,291.15,2.39,48.44,5.6
222,0.0021000000000000003,25.09759,298.0,2.85,56.79,3.5
672,0.0023,75.21516000000001,298.0,2.13,42.3,7.5
640,0.0032,75.74837,296.0,2.91,57.68,10.5
640,0.0032,75.74837,296.0,2.91,57.68,10.5
413,0.0024,47.01163,293.0,2.34,47.44,7.0
316,0.0023,37.290440000000004,293.0,2.43,49.42,8.5
826,0.0029,92.41248,295.0,2.93,58.04,7.0
444,0.0018000000000000002,50.23948000000001,295.0,2.31,46.83,4.9
221,0.00228,24.32402,295.0,2.27,45.84,5.4
610,0.0029,67.84072,298.0,4.52,72.78,5.5
700,0.0025,79.92066000000001,293.0,2.37,48.08,7.7
392,0.00135,44.06537,293.0,2.17,43.32,7.0
399,0.0018000000000000002,44.45,293.0,2.2,44.16,4.6
1804,0.0024500000000000004,202.99075,291.0,3.0,58.0,8.5
368,0.0025,41.324040000000004,298.0,3.37,63.51,6.5
1113,0.0019,129.65827000000002,298.0,2.6,52.5,5.5
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
3152,0.0034,504.24609000000004,278.0,4.15,70.33,6.0
131,0.0027,14.688229999999999,298.0,3.1,60.29,7.5
608,0.002,68.59816000000001,300.0,2.12,41.93,7.0
378,0.0021000000000000003,43.66026,297.0,3.69,66.68,5.6
450,0.00115,47.110949999999995,293.0,2.03,39.35,7.2
385,0.00188,44.73228,293.0,2.73,54.89,8.5
122,0.0019,13.71987,298.0,3.7,66.73,5.6
115,0.0018000000000000002,12.57109,298.0,4.07,69.79,5.6
822,0.002,88.45573,293.0,2.14,42.48,8.5
364,0.0021000000000000003,42.53228,293.0,2.42,49.26,7.4
1040,0.002,111.77703,293.0,2.59,52.51,6.5
407,0.00165,43.0415,291.0,4.83,74.52,4.5
320,0.0019,36.58176,294.0,2.03,39.49,8.5
600,0.0018000000000000002,70.22911,298.0,1.84,32.99,6.8
624,0.0026000000000000003,71.02066,291.0,2.05,40.1,7.0
297,0.00199,35.15461,291.0,2.29,46.31,7.5
297,0.00171,35.4997,291.0,2.31,46.65,7.5
208,0.0027,25.4979,293.0,2.1,41.35,7.5
104,0.00167,12.71099,293.0,2.1,41.51,7.5
516,0.002,59.17936,293.0,2.37,47.99,9.0
125,0.0028,13.99017,298.0,2.43,49.42,4.6
736,0.00242,86.65816000000001,293.0,2.62,53.04,7.5
1092,0.0027,125.24766000000001,277.0,2.36,47.97,6.2
290,0.0015,33.01605000000001,277.0,2.03,39.33,4.5
2484,0.0024,276.64134,298.0,2.44,49.63,7.5
4500,0.0032,524.82525,291.0,2.95,58.28,6.0
1332,0.0024,154.32595,291.0,2.64,53.34,6.4
2530,0.0034,290.87975,291.0,2.74,55.11,6.0
2516,0.0029,272.82228000000003,298.0,2.74,55.16,7.5
2656,0.0019,293.94488,296.0,2.34,47.33,8.0
530,0.0012,55.991640000000004,293.0,2.5,50.83,7.0
724,0.0026000000000000003,81.49933,298.0,3.07,59.92,6.0
368,0.0018000000000000002,43.38849,300.0,2.44,49.61,6.5
844,0.0022,89.38833000000001,293.0,2.14,42.41,6.4
223,0.00192,24.53035,277.0,2.1,41.41,9.5
300,0.0016,33.957550000000005,298.0,1.99,38.14,8.5
710,0.0016,81.05545,292.0,2.77,55.62,7.5
630,0.0026000000000000003,68.68905000000001,290.0,2.48,50.3,9.0
234,0.0027,25.803330000000003,298.0,2.26,55.38,7.0
196,0.00183,22.42639,277.0,2.37,48.14,4.6
218,0.0015,23.74725,277.0,1.99,38.3,6.64
1396,0.0022,162.57644000000002,290.0,2.17,43.36,8.0
67,0.0015,7.790760000000001,292.0,2.02,38.54,7.0
500,0.00195,53.90989,295.0,3.62,66.02,4.6
210,0.0021200000000000004,24.73068,295.0,2.48,50.43,7.5
674,0.00195,77.54736,277.0,2.65,53.62,6.5
240,0.00183,26.587740000000004,295.0,1.57,21.4,4.6
356,0.0022,40.54484,294.0,2.0,38.41,7.5
377,0.0023,42.04135,277.0,3.18,61.35,5.5
377,0.0023,42.04135,277.0,3.18,61.35,5.5
846,0.0023,96.47844,290.0,2.8,56.7,5.5
678,0.0022,77.71005000000001,277.0,2.63,53.24,6.5
333,0.00175,37.85684,293.0,1.98,37.92,4.5
92,0.0025499999999999997,10.63248,293.0,4.36,71.8,7.5
285,0.0019,32.54827,298.0,2.38,48.22,6.0
810,0.0023,86.56483,277.0,2.19,43.77,9.0
1443,0.00188,159.26488,290.0,2.8,56.14,5.5
322,0.0023,36.06182,277.0,2.01,38.75,6.5
170,0.0020499999999999997,20.16689,277.0,2.78,55.71,6.0
3048,0.00289,355.84853000000004,293.0,2.5,50.72,3.2
524,0.00175,61.81534,300.0,2.31,46.73,6.0
524,0.0015,61.67922,300.0,2.41,49.02,6.0
334,0.00259,37.07956,295.0,3.63,66.12,5.0
760,0.0023,83.76332000000001,297.0,3.76,67.25,5.6
165,0.00185,18.62634,298.0,2.17,43.43,7.6
988,0.00235,110.17531,293.0,2.28,46.06,6.0
626,0.0027,72.1212,293.0,3.74,67.1,6.0
198,0.0016,22.349919999999997,298.0,2.69,54.36,5.6
1324,0.00164,145.92792000000003,293.0,2.4,48.81,6.5
1324,0.00195,144.84707999999998,293.0,2.33,47.12,6.5
100,0.00195,11.2875,277.0,3.33,63.02,4.2
171,0.0019,19.21781,277.0,2.63,53.22,6.9
308,0.002,34.95841000000001,289.0,3.18,61.28,4.2
308,0.002,34.95841000000001,289.0,3.18,61.28,4.2
400,0.0022,45.76371,291.0,2.3,46.42,6.5
3256,0.002,359.53281,294.0,2.58,52.3,7.0
250,0.0027,29.07987,291.0,1.99,38.11,6.0
1152,0.0022,129.14377000000002,295.0,2.22,44.62,5.0
169,0.00108,19.20037,298.0,1.93,36.13,8.5
272,0.0019,32.58564,289.0,2.31,46.73,4.5
372,0.0032,42.784800000000004,277.0,2.49,50.63,7.5
638,0.0024,74.46228,291.0,2.08,40.73,8.5
1544,0.00277,174.41238,298.0,3.72,66.97,6.5
481,0.00234,57.05028,277.0,3.53,65.11,8.0
444,0.00191,49.65496,293.0,2.7,54.4,5.9
446,0.0020499999999999997,49.74736,295.0,4.54,72.89,5.5
446,0.0020499999999999997,49.74736,295.0,4.54,72.89,5.5
172,0.0015500000000000002,19.46485,298.0,2.11,41.69,5.6
540,0.00175,62.45037000000001,277.0,2.39,48.55,6.3
309,0.0017,33.905089999999994,277.0,2.01,38.92,8.5
309,0.002,33.82415,277.0,1.97,37.6,8.5
309,0.0018000000000000002,33.86203,277.0,1.97,37.69,8.5
298,0.00321,33.35155,293.0,3.24,61.99,5.5
785,0.0027,85.90557000000001,292.0,2.87,57.12,6.3
960,0.0025499999999999997,112.12799000000001,295.0,2.84,56.76,8.3
162,0.0021000000000000003,20.18327,291.0,2.18,43.47,6.5
340,0.0018000000000000002,38.25144,295.0,2.05,39.97,7.4
35,0.0011,4.12063,298.0,2.31,46.86,5.2
322,0.0015,37.31904,292.0,2.08,40.91,6.0
270,0.0025,30.13784,295.0,3.37,63.47,5.5
177,0.0023,19.65353,295.0,2.44,49.59,8.5
416,0.0015,45.64759,295.0,2.13,42.25,5.5
608,0.0022,69.59152,298.0,2.31,46.65,6.5
608,0.0022,69.59152,298.0,2.31,46.65,6.5
608,0.0022,69.59152,298.0,2.31,46.65,6.5
150,0.0024,16.606090000000002,295.0,4.49,72.58,6.5
310,0.0014,35.109120000000004,296.0,2.13,42.12,7.0
4168,0.0015,439.5655,277.0,2.55,51.77,7.0
1044,0.0018000000000000002,118.61187,277.0,2.48,51.0,8.5
4168,0.0019,440.82300000000004,277.0,2.53,51.3,7.0
170,0.0018000000000000002,19.30913,277.0,2.66,53.82,6.6
124,0.00084,14.1325,291.0,1.84,33.26,5.0
224,0.0027,24.84774,298.0,3.4,63.87,7.5
210,0.00186,25.06684,293.0,1.82,32.34,6.0
592,0.0015,69.07092,290.0,2.46,50.02,6.5
107,0.0022,11.7334,293.0,2.37,48.0,8.5
180,0.0025,20.5484,298.0,3.79,67.57,7.0
312,0.002,35.869260000000004,293.0,3.09,60.25,7.5
338,0.0014,37.55389,293.0,2.32,47.06,5.5
199,0.0021000000000000003,22.10439,277.0,2.22,44.54,8.5
107,0.0022,11.73739,298.0,2.39,48.59,8.5
595,0.0028,71.90612,298.0,2.46,50.02,7.0
106,0.0024,11.592170000000001,298.0,2.41,49.06,8.5
138,0.00175,15.022530000000001,293.0,2.29,46.36,7.0
138,0.00175,15.022530000000001,293.0,2.29,46.36,7.0
107,0.0025499999999999997,11.72133,298.0,2.38,48.33,8.5
1124,0.0018000000000000002,132.42739,300.0,2.45,49.83,6.5
274,0.0015,29.71479,293.0,1.84,33.02,8.6
227,0.00182,27.19953,297.0,2.93,58.02,5.6
268,0.0015500000000000002,30.79478,277.0,3.24,61.98,9.0
1410,0.0027,167.18283,294.0,2.91,57.8,7.0
646,0.0024,70.83568,291.0,2.13,42.13,10.0
253,0.0017,29.06309,298.0,2.06,40.33,4.5
380,0.003,42.90861,291.0,2.03,39.49,4.6
380,0.003,42.90861,291.0,2.03,39.49,4.6
210,0.003,23.02363,298.0,3.95,68.83,6.5
596,0.0024,67.99395,293.0,2.77,55.53,7.5
122,0.00107,13.886690000000002,292.0,2.45,49.78,8.0
448,0.003,54.6495,298.0,3.05,59.71,7.5
374,0.00195,43.99996,291.0,3.25,62.2,4.2
356,0.003,40.29793,291.0,3.53,65.12,5.5
180,0.0024500000000000004,18.8837,298.0,2.79,55.94,8.5
728,0.0017,81.92108,297.0,2.07,40.66,7.0
342,0.00215,37.60992,298.0,2.25,45.35,5.6
616,0.0028,72.07291000000001,295.0,2.83,56.5,7.1
616,0.0028,72.07291000000001,295.0,2.83,56.5,7.1
648,0.0019,71.31089999999999,300.0,2.2,44.14,6.5
648,0.0019,71.31089999999999,300.0,2.2,44.14,6.5
240,0.0017,25.5469,289.0,2.02,38.99,7.5
181,0.0034,20.95708,294.0,4.6,74.0,3.9
148,0.00141,17.187720000000002,277.0,2.06,40.2,6.0
498,0.0015,59.2798,294.0,2.28,45.98,7.7
302,0.002,35.27907,277.0,2.57,52.17,4.2
94,0.0018000000000000002,10.95891,291.0,2.63,53.25,6.5
1500,0.00261,169.92798000000002,277.0,2.65,53.58,7.5
1022,0.0029500000000000004,120.82784,298.0,3.13,60.76,8.9
872,0.0024,95.96625999999999,277.0,2.12,41.95,7.0
2142,0.0037,231.65981,277.0,4.77,74.22,7.2
260,0.0019,30.73028,295.0,2.37,48.15,4.6
1536,0.00229,180.70789000000002,297.0,2.22,44.59,6.8
510,0.0018000000000000002,61.03101,298.0,2.7,54.44,7.5
957,0.0019,110.15181,300.0,2.6,52.74,5.6
981,0.00192,114.29659,300.0,2.53,51.45,5.6
660,0.0010400000000000001,72.45183,293.0,2.07,40.57,6.5
180,0.0024,20.50016,298.0,2.13,42.21,8.5
153,0.0016,16.95253,289.0,2.11,41.68,7.5
260,0.0023,29.47443,298.0,2.75,55.25,7.6
828,0.00233,96.84728,298.0,2.15,42.8,9.0
142,0.0022,16.978180000000002,291.0,2.47,50.21,6.5
2796,0.0021000000000000003,319.64775000000003,295.0,2.49,50.53,5.0
578,0.0023,65.05022,298.0,3.32,62.91,5.5
322,0.0018000000000000002,37.422940000000004,298.0,2.52,51.15,9.0
322,0.0018000000000000002,37.422940000000004,298.0,2.52,51.15,9.0
183,0.0015500000000000002,20.955080000000002,295.0,3.17,61.22,6.5
333,0.0025,38.35127,296.0,2.9,57.65,5.0
824,0.0027,95.61038,291.0,2.37,48.01,7.0
347,0.0018000000000000002,37.83561,298.0,2.3,46.48,8.0
1396,0.0023,151.35670000000002,277.0,2.25,45.39,7.2
192,0.0017,20.30159,277.0,2.89,57.38,5.8
327,0.0022,35.98221,291.0,2.19,43.8,8.0
384,0.0020499999999999997,43.66783,298.0,2.14,42.54,8.0
1570,0.0025299999999999997,176.96273000000002,292.0,2.11,41.65,7.3
1690,0.003,184.12005,298.0,2.78,55.68,8.5
591,0.0022500000000000003,69.05114,289.0,2.34,47.42,4.7
303,0.0015,34.29628,277.0,2.06,40.24,6.8
244,0.00168,27.81087,277.0,3.16,61.1,7.8
510,0.0027,58.95586,291.0,3.96,68.96,7.0
180,0.0022,21.10938,291.0,3.5,65.0,7.5
1348,0.0024500000000000004,150.29377,291.0,2.54,51.53,7.0
780,0.0031000000000000003,85.15109,277.0,2.87,57.12,6.5
254,0.00175,29.04242,293.0,3.42,63.98,7.0
73,0.00186,8.35527,277.0,2.5,50.83,7.0
876,0.0020499999999999997,98.60914,293.0,2.05,40.0,7.6
254,0.00185,28.94934,277.0,3.42,64.01,7.0
254,0.0019,28.93432,293.0,3.39,63.72,7.0
1928,0.0028,230.48416,287.0,2.79,55.86,6.5
88,0.0015,9.905209999999999,298.0,1.93,36.23,7.5
196,0.0014,22.32707,295.0,2.12,41.97,7.5
301,0.0022,36.15928,295.0,2.01,38.91,6.5
301,0.0022,36.15928,295.0,2.01,38.91,6.5
231,0.00185,27.13853,291.0,2.65,53.57,7.5
210,0.00195,25.21188,298.0,2.96,58.4,5.5
322,0.002,37.53602,298.0,3.19,61.45,5.6
322,0.002,37.53602,298.0,3.19,61.45,5.6
202,0.0017,23.64742,277.0,2.26,45.59,4.5
116,0.0017900000000000001,13.952770000000001,277.0,3.02,59.33,7.0
440,0.00185,53.67656,277.0,2.36,47.89,9.0
322,0.002,37.01349,298.0,3.21,61.67,6.5
280,0.0028,31.401,294.0,3.58,65.68,5.6
280,0.0028,31.401,294.0,3.58,65.68,5.6
392,0.0019,42.66948000000001,277.0,2.3,46.9,7.3
227,0.0024,26.30632,293.0,3.44,64.2,4.5
227,0.0024,26.30632,293.0,3.44,64.2,4.5
2056,0.0019,225.75861,298.0,2.65,53.66,6.0
238,0.0016,27.499740000000003,294.0,2.7,54.49,5.6
856,0.0029,97.33926,295.0,2.38,48.36,4.0
356,0.0014,40.78559,291.0,1.86,33.72,7.5
373,0.00192,39.36239,290.0,2.37,48.07,7.2
182,0.0022400000000000002,21.113490000000002,291.0,1.99,38.2,8.0
509,0.0019,59.253370000000004,295.0,2.82,56.35,7.5
2699,0.0032300000000000002,293.73488000000003,298.0,2.9,57.54,6.5
2699,0.0032300000000000002,293.73488000000003,298.0,2.9,57.54,6.5
2699,0.0032300000000000002,293.73488000000003,298.0,2.9,57.54,6.5
2699,0.0032300000000000002,293.73488000000003,298.0,2.9,57.54,6.5
328,0.0020099999999999996,37.417500000000004,293.0,2.16,43.06,7.8
235,0.0023,27.48464,295.0,2.28,46.2,4.6
235,0.0020499999999999997,27.49661,295.0,2.28,46.2,4.6
228,0.002,25.73787,291.0,2.6,52.71,4.6
164,0.0021000000000000003,18.85554,293.0,2.74,55.19,7.1
234,0.00196,27.9494,298.0,2.44,49.64,7.0
505,0.0024,57.137910000000005,293.0,2.59,52.46,7.0
47,0.00135,5.10262,293.0,2.56,51.87,7.6
826,0.0025499999999999997,90.18118,293.0,4.73,73.97,7.5
826,0.0018000000000000002,90.05571,293.0,2.3,46.51,8.5
138,0.002,15.85472,277.0,1.94,36.66,6.0
488,0.0029,58.16574,295.0,2.19,43.73,5.8
428,0.002,47.58111,295.0,2.08,40.88,5.5
705,0.0033,78.9747,286.0,3.12,60.58,7.0
380,0.0025499999999999997,42.73579,286.0,2.89,57.38,6.5
702,0.0025800000000000003,79.34022,277.0,2.57,52.21,8.0
494,0.00197,57.90261,289.0,3.12,60.58,7.5
402,0.0022500000000000003,45.56559,293.0,2.97,58.53,6.6
138,0.00192,16.124209999999998,291.0,2.89,57.39,8.0
271,0.002,31.74439,277.0,2.32,47.0,8.5
260,0.0023,29.41253,293.0,2.15,42.67,7.5
284,0.00111,32.77418,289.0,2.48,50.33,8.5
1292,0.0023,142.67867,298.0,2.1,41.34,5.8
366,0.0015,42.963680000000004,294.0,2.61,52.89,6.0
640,0.0023,73.86631,293.0,3.09,60.14,7.6
184,0.001,20.91998,300.0,1.96,37.21,5.6
75,0.0021200000000000004,8.774930000000001,294.0,2.06,40.32,3.5
273,0.002,32.43397,277.0,2.3,46.63,8.5
554,0.002,64.96212,277.0,2.71,54.56,6.5
414,0.0019,48.15514,298.0,1.99,38.29,7.3
172,0.0017,18.62852,295.0,2.15,42.84,7.5
572,0.0016,64.75185,293.0,2.75,54.9,8.2
359,0.002,38.75468,298.0,2.35,47.55,6.7
138,0.00185,15.39213,277.0,3.6,65.84,8.0
254,0.002,28.74352,293.0,3.29,62.58,7.5
357,0.00145,39.03262,291.0,2.82,60.9,4.6
530,0.0023,62.16311,277.0,2.72,54.81,6.0
1596,0.0020499999999999997,176.39072000000002,298.0,2.15,42.9,6.0
252,0.00195,29.25741,293.0,2.89,57.47,8.4
1596,0.0020499999999999997,176.925,298.0,2.3,46.44,6.0
488,0.00189,58.69388,298.0,2.11,41.83,4.6
152,0.0025,18.535610000000002,298.0,3.98,69.11,6.0
392,0.00185,46.59944,277.0,2.44,49.63,6.0
2502,0.0026200000000000004,274.87419,298.0,2.37,48.17,7.5
584,0.003,66.52821,293.0,3.94,68.81,7.0
239,0.00195,27.50233,289.0,2.3,46.55,9.0
233,0.0032300000000000002,25.649169999999998,295.0,4.24,71.01,6.5
317,0.0027,35.79106,293.0,2.37,48.07,6.2
620,0.00183,68.42598,298.0,2.03,39.33,8.0
546,0.0016,63.980650000000004,291.0,3.78,67.49,6.5
546,0.0016,63.980650000000004,291.0,3.78,67.49,6.5
524,0.0023,58.189260000000004,298.0,2.32,47.08,7.5
716,0.00146,83.97345,277.0,2.41,48.94,7.0
167,0.002,19.90946,277.0,2.79,55.93,7.1
316,0.0020499999999999997,37.10421,277.0,2.5,51.1,7.2
578,0.0025,66.51327,295.0,2.82,56.45,5.6
290,0.0027,33.39478,295.0,3.3,62.68,6.2
396,0.0027,45.31472,277.0,3.47,64.55,8.0
264,0.0025,29.04803,295.0,3.31,62.87,8.6
1616,0.0017,183.39053,283.0,2.14,42.47,6.5
546,0.0022500000000000003,60.16243,295.0,2.34,47.44,7.5
266,0.0014,30.55889,294.0,1.95,36.77,7.5
266,0.002,30.413490000000003,298.0,2.02,39.19,6.5
292,0.0025,31.79644,298.0,3.94,68.8,7.5
313,0.0022,36.59099,277.0,3.14,60.87,6.5
216,0.0025,23.67378,289.0,2.45,49.78,6.2
422,0.00235,47.760690000000004,298.0,3.82,67.81,7.2
422,0.00235,47.760690000000004,298.0,3.82,67.81,7.2
1204,0.002,135.82478,293.0,2.65,53.51,7.0
444,0.0022,51.05344,291.0,2.27,45.81,7.5
1296,0.0018000000000000002,150.67341000000002,277.0,2.73,54.97,5.3
616,0.00165,73.38207000000001,277.0,1.97,37.53,9.0
442,0.0025,46.69639,298.0,3.97,68.99,6.2
442,0.0025,46.69639,298.0,3.97,68.99,6.2
572,0.00207,66.13108,298.0,2.98,58.67,6.5
186,0.00195,20.85809,298.0,2.26,45.67,7.5
544,0.002,64.07642,291.0,2.11,41.81,8.6
186,0.0018000000000000002,20.73105,298.0,2.29,46.38,7.5
990,0.00175,107.64259,293.0,2.19,43.8,6.9
990,0.00185,107.56891,293.0,2.2,44.11,6.9
1194,0.003,140.61834,298.0,3.97,68.98,7.5
380,0.002,43.99239,298.0,2.24,45.18,7.2
297,0.00185,33.786910000000006,293.0,2.77,55.65,6.5
584,0.0017,63.2142,277.0,3.09,60.23,8.0
111,0.0026000000000000003,12.76165,298.0,4.48,72.52,7.5
1920,0.0020499999999999997,221.26331,277.0,2.41,49.0,7.5
248,0.00285,28.41942,289.0,1.84,33.25,7.5
990,0.0016,109.12211,292.0,2.33,47.11,6.0
870,0.0027300000000000002,95.28016000000001,298.0,2.74,55.14,6.5
870,0.0027300000000000002,95.28016000000001,298.0,2.74,55.14,6.5
365,0.0024,42.49357,298.0,2.34,47.52,7.5
804,0.002,89.56701,298.0,2.55,51.68,5.6
752,0.0023,87.86538,293.0,2.79,55.98,6.5
1896,0.0027,231.19542,293.0,2.61,52.96,6.0
242,0.00234,28.02648,291.0,2.08,40.82,5.8
416,0.0025,47.59414,278.0,2.14,42.61,6.0
411,0.00215,45.96834,298.0,2.09,41.05,4.2
890,0.0022,102.35978999999999,277.0,2.47,50.28,7.33
441,0.0024,49.229839999999996,298.0,2.14,42.4,7.0
280,0.0016,32.7158,293.0,2.36,47.96,4.6
510,0.00165,56.14775,298.0,2.3,46.56,6.5
272,0.003,29.9813,300.0,1.7,27.0,4.5
1008,0.0023,115.30777,293.0,2.23,44.83,6.3
497,0.0023,57.08066,293.0,2.05,39.91,6.2
370,0.0017,43.14196,295.0,2.48,50.43,6.5
147,0.00165,17.34368,296.0,2.29,46.38,7.5
988,0.0024500000000000004,109.83167,298.0,2.74,55.16,7.0
282,0.0018000000000000002,32.20431,295.0,2.04,39.72,6.5
780,0.002,89.6229,298.0,2.6,52.67,7.2
342,0.0013000000000000002,39.09557,294.0,2.19,44.0,8.5
262,0.0019,30.93162,298.0,3.37,63.45,8.5
836,0.002,93.93560000000001,290.0,1.98,37.92,6.5
1912,0.0019,216.42791,293.0,2.86,57.02,6.5
642,0.0029,73.80811,277.0,3.54,65.26,7.5
642,0.0029,73.80811,277.0,3.54,65.26,7.5
642,0.0029,73.80811,277.0,3.54,65.26,7.5
642,0.0029,73.80811,277.0,3.54,65.26,7.5
676,0.00226,78.77202000000001,289.0,2.33,47.28,5.6
250,0.0016,26.25121,293.0,2.09,41.25,7.1
502,0.00135,52.82529,293.0,2.41,49.03,7.5
249,0.0019,26.097189999999998,293.0,2.19,43.87,6.45
342,0.0024500000000000004,39.09557,294.0,3.16,61.1,7.0
794,0.002,92.40895,298.0,2.57,52.14,7.5
434,0.0026000000000000003,46.061769999999996,295.0,3.6,65.86,4.0
278,0.0017,30.95782,287.0,1.94,36.63,8.0
526,0.0020499999999999997,59.89743,291.0,2.04,39.85,7.5
397,0.00115,45.10214,293.0,2.9,57.62,6.5
681,0.002,78.12677000000001,277.0,2.43,49.37,6.8
669,0.0029,74.70221000000001,291.0,3.04,59.57,7.0
434,0.0016,50.44132,294.0,1.97,37.4,5.0
381,0.00307,42.21349,291.0,2.39,48.53,8.5
470,0.0022,54.80816000000001,293.0,2.29,46.37,8.6
500,0.00215,56.037940000000006,291.0,2.18,43.65,7.5
2688,0.0028,303.50322,277.0,2.84,56.74,6.5
462,0.0018000000000000002,51.52178,295.0,2.05,39.9,4.7
189,0.0012,22.016720000000003,294.0,1.95,36.98,5.0
992,0.00183,116.14636,291.0,2.06,40.4,6.5
922,0.003,102.58630000000001,288.15,2.13,42.15,6.5
1648,0.0019,196.52141,298.0,2.75,55.35,6.5
824,0.0024,94.84144,298.0,2.09,41.15,4.5
2924,0.0025499999999999997,347.07988,277.0,2.94,58.21,8.5
280,0.0017,33.4816,277.0,2.39,48.58,6.0
392,0.0022,47.27052,294.0,2.95,58.38,7.0
1544,0.004,176.56884,298.0,3.49,64.72,7.5
4000,0.00275,435.7645,293.0,2.16,43.03,6.6
56,0.0017,6.327,293.15,1.91,35.7,5.0
76,0.0024,8.54074,277.0,2.48,50.42,6.75
152,0.0023799999999999997,17.31151,291.0,4.21,70.8,8.5
942,0.0019,105.70848,288.15,2.92,57.93,6.5
452,0.0017,54.14457,277.0,2.9,57.65,7.5
86,0.0018000000000000002,10.37566,294.0,2.16,42.97,7.5
283,0.002,33.26301,294.0,1.99,38.05,6.5
942,0.0026000000000000003,101.86160000000001,277.0,2.38,48.36,8.0
409,0.0018000000000000002,46.15213,294.0,2.18,43.54,8.5
434,0.0018000000000000002,50.389199999999995,293.0,2.09,41.12,9.0
317,0.0022,36.7879,298.0,2.45,49.71,7.0
138,0.0021000000000000003,15.517370000000001,293.0,3.05,59.61,8.5
104,0.0015600000000000002,11.40655,293.0,1.99,38.12,8.2
128,0.0019,14.23321,293.0,2.3,46.59,5.0
226,0.00152,24.92542,277.0,2.69,54.2,6.9
530,0.003,62.63591,277.0,3.07,59.95,6.0
416,0.0022,45.76545,294.0,3.36,63.41,7.0
1722,0.0022,204.41014,294.0,3.19,61.3,7.5
342,0.00185,38.512440000000005,296.0,3.67,66.45,7.5
324,0.0026000000000000003,38.09986,298.0,4.42,72.14,10.5
282,0.00184,30.986790000000003,277.0,2.24,45.11,4.5
254,0.0018000000000000002,29.809060000000002,277.0,2.16,42.97,7.3
